LOCATION,TIME,eu,ea,gr5y,pop_work_5,gdp_per_work_5,trade_in_goods_5,inflation_5,years
AUS,2009,0.0,0.0,0.223679075215312,1339.957303728,503.77646595299814,39.2711826369216,2.343255,2009
AUS,2010,0.0,0.0,0.20155464288127872,1358.1437233279999,528.4456031216881,41.604227090713906,2.691832,2010
AUS,2011,0.0,0.0,0.17685058933098463,1378.436010332,561.4521364786443,42.0514396834877,3.555288,2011
AUS,2012,0.0,0.0,0.11645240547701996,1404.4065514600002,587.2163463939014,42.8703326982714,2.327611,2012
AUS,2013,0.0,0.0,0.20599845420124482,1434.299683301,594.0063571925116,45.7979042094362,4.350298,2013
AUS,2014,0.0,0.0,0.16353233198357262,1464.2950357649997,616.4607199726029,40.6496717288741,1.771117,2014
AUS,2015,0.0,0.0,0.12597650877042255,1484.6315054999998,634.9562679410619,41.9067330593482,2.91834,2015
AUS,2016,0.0,0.0,0.15345043499247055,1501.8304534239999,660.745277696033,43.2103466719308,3.30385,2016
AUS,2017,0.0,0.0,0.18003293736037226,1521.5508124500002,655.5991024668982,41.208430346278405,1.76278,2017
AUS,2018,0.0,0.0,0.1304801840127731,1541.9754885590003,716.3707485598815,42.506490337998,2.449889,2018
AUT,1975,1.0,1.0,0.6362485233568514,459.67381416,62.053310676669234,54.860391810058104,4.372826,1975
AUT,1976,1.0,1.0,0.6341233299072057,461.03962757600004,68.3295667351435,54.3804711297877,4.704262,1976
AUT,1977,1.0,1.0,0.6445208911545024,463.930640495,75.2366796958223,54.2960192473222,6.355141,1977
AUT,1978,1.0,1.0,0.5895351330140326,467.50950910500006,82.60089954946113,54.4568201237146,7.531081,1978
AUT,1979,1.0,1.0,0.5969843294064786,469.286190728,93.23030352145743,59.5677316830593,9.521791,1979
AUT,1980,1.0,1.0,0.6116579054281216,469.11135899100003,101.53463796410398,56.5991340727716,8.445255,1980
AUT,1981,1.0,1.0,0.5796619387933735,470.65131025,111.65893912434933,59.9162816385889,7.318689,1981
AUT,1982,1.0,1.0,0.5241047829272772,474.04861305,123.72829154087955,60.2775957457941,5.49461,1982
AUT,1983,1.0,1.0,0.5204350494854351,477.13607167000004,131.29703185243145,59.6679878081221,3.574322,1983
AUT,1984,1.0,1.0,0.37658951262553997,480.0830346,148.88733374957715,63.31721921189491,3.707406,1984
AUT,1985,1.0,1.0,0.3173149492099688,484.507511074,163.63910194963046,66.8250060691733,6.328318,1985
AUT,1986,1.0,1.0,0.2720855983240181,491.32280965000007,176.38337626078092,68.3965502957079,6.803043,1986
AUT,1987,1.0,1.0,0.23457252778268747,497.76490665999995,188.5748809208751,64.1171139499035,5.436026,1987
AUT,1988,1.0,1.0,0.24639129497055884,503.14680567000005,199.62860912184235,62.4721850184056,3.339167,1988
AUT,1989,1.0,1.0,0.305695196527423,508.007381856,204.95674220244652,66.5750060876932,5.663189,1989
AUT,1990,1.0,1.0,0.33421560770736564,510.734764792,215.56423527354235,70.08316154961659,3.189511,1990
AUT,1991,1.0,1.0,0.3583291265584658,512.081424512,224.3747527251059,64.0145971829038,1.705446,1991
AUT,1992,1.0,1.0,0.35378563057537926,512.594958378,232.80936741480406,62.8537228110296,1.401955,1992
AUT,1993,1.0,1.0,0.29491112784436746,512.9039649059999,248.8153606365446,66.5625503856146,1.91572,1993
AUT,1994,1.0,1.0,0.25676392677008164,514.838835488,267.6110337896438,70.5383588133447,2.568347,1994
AUT,1995,1.0,1.0,0.22571918816100844,518.56966685,287.60916716546285,71.4883694701175,3.261872,1995
AUT,1996,1.0,1.0,0.19906862588517168,523.323309353,304.77476189086485,70.0484058870974,3.337426,1996
AUT,1997,1.0,1.0,0.20175068447848873,528.424583055,315.17397626950566,67.63016748891201,4.020847,1997
AUT,1998,1.0,1.0,0.2317522930119527,531.9462603840001,322.193779266871,63.265050558253705,3.631786,1998
AUT,1999,1.0,1.0,0.21866275674278396,532.981748762,336.32389367247373,65.987093338948,2.953407,1999
AUT,2000,1.0,1.0,0.23450021913700178,532.9956261240001,352.5280748857149,68.25660110272,2.243364,2000
AUT,2001,1.0,1.0,0.20074684548849336,533.588350672,365.4458549449597,70.0836711206826,1.860974,2001
AUT,2002,1.0,1.0,0.2119730332464615,534.719295428,378.7605417116854,74.8676902155828,1.305983,2002
AUT,2003,1.0,1.0,0.18820455879525516,536.135942268,396.8629264061553,76.9271493915784,0.9224669,2003
AUT,2004,1.0,1.0,0.21018848620024894,538.322915665,409.8654034213638,78.2601403439715,0.5689865,2004
AUT,2005,1.0,1.0,0.18779096276509327,541.02105198,435.1959856983604,85.36049561792319,2.344868,2005
AUT,2006,1.0,1.0,0.2687902767970372,544.616039667,438.8079575220059,87.53666476393519,2.65,2006
AUT,2007,1.0,1.0,0.27168417029785885,548.929576199,459.04756261238424,86.9481679996606,1.810359,2007
AUT,2008,1.0,1.0,0.2983133096320202,553.039204135,471.55433837261955,86.38738241628249,1.355554,2008
AUT,2009,1.0,1.0,0.22409762802918476,555.9713072550002,496.0143921123546,90.7923456929297,2.061207,2009
AUT,2010,1.0,1.0,0.20514320649413825,557.311936168,516.9218588441593,94.0338056833054,2.299138,2010
AUT,2011,1.0,1.0,0.18054443286456529,558.5908348280001,556.7552698850884,98.0883112053437,1.441547,2011
AUT,2012,1.0,1.0,0.17834542712644416,559.6432210739999,583.7635187879843,100.733254061926,2.168556,2012
AUT,2013,1.0,1.0,0.16103565905789433,561.5791943849999,612.2252737238932,102.0736827317061,3.215951,2013
AUT,2014,1.0,1.0,0.19457894611145937,562.683077248,607.1700408530712,87.06223097427949,0.5063094,2014
AUT,2015,1.0,1.0,0.1922892273142648,564.413962845,622.9648664743604,99.0197962369562,1.813532,2015
AUT,2016,1.0,1.0,0.19337076246391097,567.543044838,657.2743343308497,105.1027886297254,3.286583,2016
AUT,2017,1.0,1.0,0.17601834520286977,569.340555337,687.8750728870633,105.1521774278381,2.485675,2017
AUT,2018,1.0,1.0,0.20172456554383042,571.69591397,710.8153741699201,104.0664140863734,2.000158,2018
BEL,1975,1.0,1.0,0.5950568015044018,608.4541388,61.170069569095354,87.7273031853979,3.90847,1975
BEL,1976,1.0,1.0,0.6227121756070388,609.84449829,66.53094864964417,85.5840823217543,4.343628,1976
BEL,1977,1.0,1.0,0.5773653094279065,613.23749002,72.65050119252655,85.2144401380511,5.448432,1977
BEL,1978,1.0,1.0,0.55042604493079,616.573005532,80.88336588295824,94.14409414283699,6.955278,1978
BEL,1979,1.0,1.0,0.5144625996708929,620.85161502,91.23119539308176,105.27107818207949,12.67789,1979
BEL,1980,1.0,1.0,0.6013852755673424,625.872702,97.56973551468298,91.52374934116949,12.7682,1980
BEL,1981,1.0,1.0,0.5723901523504025,630.497147476,107.96058042846428,96.81575764594609,9.068606,1981
BEL,1982,1.0,1.0,0.5740553304872111,634.84451964,114.59638029364213,95.6775231202422,7.095997,1982
BEL,1983,1.0,1.0,0.4877867980414798,638.5857566000001,125.40367706660494,92.3126050954476,4.470595,1983
BEL,1984,1.0,1.0,0.4247771177123501,642.380412714,138.1662333460898,101.57297039878401,4.469084,1984
BEL,1985,1.0,1.0,0.3172787829352619,647.101555062,156.24673779421332,103.0554475475561,6.64869,1985
BEL,1986,1.0,1.0,0.2587376572314674,650.1407090079999,169.75615350775084,110.22135241281799,7.627487,1986
BEL,1987,1.0,1.0,0.24126768741055277,653.512314112,180.381043255747,117.9253486385207,8.726549,1987
BEL,1988,1.0,1.0,0.2987024806965049,658.614901867,186.57393516555192,120.3955629804475,7.66161,1988
BEL,1989,1.0,1.0,0.3217622676415829,662.6850686519999,196.85608771201382,128.2307356446674,6.341776,1989
BEL,1990,1.0,1.0,0.3528054477725856,664.666909398,205.8205125991663,123.8769854934902,4.86873,1990
BEL,1991,1.0,1.0,0.3715830926031537,665.022239616,213.67846296697164,112.3270244018036,1.294371,1991
BEL,1992,1.0,1.0,0.35786893887069227,665.35247394,223.90116041476395,109.91910032176119,1.55338,1992
BEL,1993,1.0,1.0,0.2699026460632064,666.570186135,242.30403243281114,116.422946887808,1.160936,1993
BEL,1994,1.0,1.0,0.2451067623310164,667.445543611,260.19694889328173,124.9369324354384,3.107053,1994
BEL,1995,1.0,1.0,0.21606217005306977,667.375761368,278.43511070749827,121.46785083504389,3.44831,1995
BEL,1996,1.0,1.0,0.17299806818103255,667.4893014339999,293.0777670589274,118.5901379346266,3.215311,1996
BEL,1997,1.0,1.0,0.18469319693751995,668.1842854700001,304.0284311043122,115.06928780059431,2.427956,1997
BEL,1998,1.0,1.0,0.20442132559509202,669.347209146,307.70253193821185,109.0127372598576,2.754426,1998
BEL,1999,1.0,1.0,0.19590167193020805,670.25972226,323.97298060492295,113.2322996651599,2.377545,1999
BEL,2000,1.0,1.0,0.25162797769978584,670.3779202619999,338.59440494592707,116.3785678213267,1.467961,2000
BEL,2001,1.0,1.0,0.2779712703708893,670.317992718,343.7796545869325,119.2127757573834,2.077025,2001
BEL,2002,1.0,1.0,0.28237967837683425,670.608130282,360.1804140048661,125.6889400561799,1.62816,2002
BEL,2003,1.0,1.0,0.27140797274060574,670.8684450239999,370.60349140598726,124.7091226263176,0.9492503,2003
BEL,2004,1.0,1.0,0.26069534804110445,671.507577216,387.4398291656402,125.16999054094879,1.120848,2004
BEL,2005,1.0,1.0,0.19257445011893123,672.37929073,423.79423032293306,142.2301350670343,2.544518,2005
BEL,2006,1.0,1.0,0.21789890573114745,674.325875334,439.34052190012767,139.5768398346189,2.469258,2006
BEL,2007,1.0,1.0,0.20563190590104138,677.4379190459999,461.8880434691952,136.08514948808062,1.645214,2007
BEL,2008,1.0,1.0,0.2172342929645009,680.47698153,471.18823369907676,132.7155528338884,1.588964,2008
BEL,2009,1.0,1.0,0.17206432226677587,683.5116923369999,488.44359027496284,136.9184053484321,2.097283,2009
BEL,2010,1.0,1.0,0.1971777644728996,687.879291582,505.4061711909476,144.5290506699832,2.781433,2010
BEL,2011,1.0,1.0,0.16902304974904153,694.139888448,535.0723408655167,149.5675092995112,1.791208,2011
BEL,2012,1.0,1.0,0.16396487559301032,701.168757588,556.8669621606689,152.4684468753028,1.823056,2012
BEL,2013,1.0,1.0,0.17057249077395314,707.404624776,573.5464764998877,161.0884477904471,4.489444,2013
BEL,2014,1.0,1.0,0.21036611387427578,712.439310024,572.4873056011751,135.4060405318975,-0.05314567,2014
BEL,2015,1.0,1.0,0.18191788565105804,717.9648371549999,605.0610301771862,149.9976730743864,2.189299,2015
BEL,2016,1.0,1.0,0.20598332108572545,722.50044352,625.511899754965,161.493723664633,3.532082,2016
BEL,2017,1.0,1.0,0.21063076494662086,724.682935796,648.1735843332006,160.7460302293236,2.839664,2017
BEL,2018,1.0,1.0,0.22361046315114919,725.886153184,671.3777275710981,157.8508450417431,1.113096,2018
CAN,1975,0.0,0.0,0.5106677723634675,1351.283830586,73.63293539659325,41.0099103350637,3.34604,1975
CAN,1976,0.0,0.0,0.5390924574672434,1376.624089824,78.95646371690061,40.2130335665435,2.704918,1976
CAN,1977,0.0,0.0,0.5400739447553483,1407.184135642,85.0204745560302,41.3680208406675,4.988029,1977
CAN,1978,0.0,0.0,0.5243804442528108,1439.743629324,93.64303842296054,43.854824165915204,7.487647,1978
CAN,1979,0.0,0.0,0.5331540535955858,1475.994905866,102.82877562571959,47.8118327795535,10.99717,1979
CAN,1980,0.0,0.0,0.5491217947144453,1512.6213107249998,111.23490248815465,45.6946277626443,10.67219,1980
CAN,1981,0.0,0.0,0.5801394755075526,1546.655536448,121.5212977749678,43.9135563354643,7.541739,1981
CAN,1982,0.0,0.0,0.4863991723917615,1577.033058367,130.93781763447714,45.4022559199223,7.976445,1982
CAN,1983,0.0,0.0,0.43738659468523505,1605.3428953760001,142.74761651237563,48.4939137610893,8.973723,1983
CAN,1984,0.0,0.0,0.4133786610570377,1632.5877551519998,157.65235417684295,51.8967357853484,9.144677,1984
CAN,1985,0.0,0.0,0.38425946197370614,1663.682193954,172.31641177733644,53.0737698568848,10.12922,1985
CAN,1986,0.0,0.0,0.2807297282900446,1691.005628865,192.02059972913474,52.1025741262576,12.47161,1986
CAN,1987,0.0,0.0,0.3323700171105984,1714.9847997600002,194.62586376667022,46.6158827969427,10.76897,1987
CAN,1988,0.0,0.0,0.3506892665045961,1734.4310871250002,205.18351039815744,46.7088835933124,5.863588,1988
CAN,1989,0.0,0.0,0.3007110385417001,1752.5211002669998,222.82247325895617,52.4766984280909,4.304778,1989
CAN,1990,0.0,0.0,0.24631661463434462,1768.8928402000001,238.53062345613534,52.8419465348871,3.962031,1990
CAN,1991,0.0,0.0,0.2112923401067231,1787.790742166,245.92649051718615,53.065150105387104,4.194786,1991
CAN,1992,0.0,0.0,0.17452479464470097,1808.180556971,259.3136654369634,50.8663917985291,4.356109,1992
CAN,1993,0.0,0.0,0.14393535907140095,1828.8046502200002,277.13916515852543,51.3657811368429,4.028234,1993
CAN,1994,0.0,0.0,0.15475988025336818,1859.4036072080003,289.8276506030871,50.066634007317106,4.983622,1994
CAN,1995,0.0,0.0,0.16748826740890724,1883.7173535879997,297.2846791124702,49.9944644220497,4.780477,1995
CAN,1996,0.0,0.0,0.19221096187945563,1902.9277328199998,297.88887419279627,49.2234668475419,5.625864,1996
CAN,1997,0.0,0.0,0.2229664732515522,1920.7345728,304.5703296459141,52.738030944997206,1.490133,1997
CAN,1998,0.0,0.0,0.2224509627143489,1939.2334702200003,317.0292904083661,58.250796145304705,1.865079,1998
CAN,1999,0.0,0.0,0.22195822533568246,1960.502820126,334.68134310453587,64.3915441455001,0.1655629,1999
CAN,2000,0.0,0.0,0.23912705588351138,1982.125525284,347.0763749442308,69.0617480799547,2.14876,2000
CAN,2001,0.0,0.0,0.24207061539051186,2004.493317728,355.1463812345818,70.26007345603921,1.570531,2001
CAN,2002,0.0,0.0,0.2100405051760543,2027.384026816,372.47930190412626,74.3340691522792,1.621216,2002
CAN,2003,0.0,0.0,0.21153899407389645,2047.2346949700002,387.552761268354,78.0804382126165,0.9959425,2003
CAN,2004,0.0,0.0,0.20101507058178414,2069.658748308,408.9666200729813,80.1142344634086,1.734843,2004
CAN,2005,0.0,0.0,0.2195906015136175,2095.06821575,430.0717266513664,82.7647592243174,2.71944,2005
CAN,2006,0.0,0.0,0.2447995390039626,2124.77668249,441.11688429375033,78.34367079262199,2.52512,2006
CAN,2007,0.0,0.0,0.2634128737466328,2154.374707142,450.715042643693,75.7065881205736,2.258394,2007
CAN,2008,0.0,0.0,0.23822300194953577,2179.102700164,469.53528253762255,69.8398163135676,2.758563,2008
CAN,2009,0.0,0.0,0.1409622128252163,2205.214761855,491.1750740725453,70.1920521422352,1.857259,2009
CAN,2010,0.0,0.0,0.102975431315719,2233.2023327800002,524.5114358007401,69.7582988062662,2.213552,2010
CAN,2011,0.0,0.0,0.0969029388228019,2260.406904426,549.1020942157247,68.0508003453151,2.002025,2011
CAN,2012,0.0,0.0,0.07878094319133287,2284.6032325999995,569.4391872673043,66.283377734507,2.138384,2012
CAN,2013,0.0,0.0,0.11260058966974389,2308.945850864,581.3893870649584,67.02356791413129,2.370271,2013
CAN,2014,0.0,0.0,0.19837788819809726,2333.9125707900002,560.4121993984008,58.4743918224897,0.2994668,2014
CAN,2015,0.0,0.0,0.13979000624693505,2357.8649983709997,578.5232271323483,60.2080492278734,1.776872,2015
CAN,2016,0.0,0.0,0.1454715999304831,2375.5260323840002,602.3117008589835,62.4987387708328,2.912135,2016
CAN,2017,0.0,0.0,0.17366264565969872,2389.8658993679996,614.3001435303286,62.5956859699618,1.515678,2017
CAN,2018,0.0,0.0,0.1641853616930047,2402.585938782,646.8541748762037,62.231140330356595,0.9382919,2018
CZE,1975,1.0,1.0,,657.161232454,,,,1975
CZE,1976,1.0,1.0,,654.07910407,,,,1976
CZE,1977,1.0,1.0,,655.0629980199999,,,,1977
CZE,1978,1.0,1.0,,655.194149469,,,,1978
CZE,1979,1.0,1.0,,653.8972436640001,,,,1979
CZE,1980,1.0,1.0,,651.9306307740001,,,,1980
CZE,1981,1.0,1.0,,650.3431344200001,,,,1981
CZE,1982,1.0,1.0,,649.0999316479999,,,,1982
CZE,1983,1.0,1.0,,648.75683752,,,,1983
CZE,1984,1.0,1.0,,649.729048878,,,,1984
CZE,1985,1.0,1.0,,652.49835252,,,,1985
CZE,1986,1.0,1.0,,653.68703156,,,,1986
CZE,1987,1.0,1.0,,658.6415960969999,,,,1987
CZE,1988,1.0,1.0,,663.974298183,,,,1988
CZE,1989,1.0,1.0,,667.999892903,,,,1989
CZE,1990,1.0,1.0,,669.7278509219999,,,,1990
CZE,1991,1.0,1.0,,670.710542557,,,,1991
CZE,1992,1.0,1.0,,672.26025664,,,,1992
CZE,1993,1.0,1.0,,674.92391603,,,,1993
CZE,1994,1.0,1.0,,679.318482149,,,,1994
CZE,1995,1.0,1.0,0.05099600571941152,684.33462412,192.86965374538124,63.4970161997124,,1995
CZE,1996,1.0,1.0,0.21515646809028077,685.094388356,176.0373242720691,71.2715412225528,,1996
CZE,1997,1.0,1.0,0.2116103443534035,690.302559528,177.78548160666645,78.5122731025134,11.0865,1997
CZE,1998,1.0,1.0,0.19934670995538584,695.673405987,180.70442670098151,78.75055296042859,20.81303,1998
CZE,1999,1.0,1.0,0.1761733455828134,700.616068846,188.59273698594444,75.3318340115352,10.03942,1999
CZE,2000,1.0,1.0,0.14683431640925199,704.392471656,202.70523571088162,83.4870632572953,8.990531,2000
CZE,2001,1.0,1.0,0.17459077017836394,706.622311206,213.91289321451094,81.0974959751374,8.758775,2001
CZE,2002,1.0,1.0,0.20337754028619515,708.900873242,215.40672859048883,84.6399130604193,8.596157,2002
CZE,2003,1.0,1.0,0.2731856543710737,711.401151186,216.72725963819636,84.4158277010735,10.69837,2003
CZE,2004,1.0,1.0,0.3280489294422767,713.800016928,221.81775041337787,85.99922857828929,2.135448,2004
CZE,2005,1.0,1.0,0.33411195897668383,716.5173567530001,232.46932042906522,98.0463388969232,3.775388,2005
CZE,2006,1.0,1.0,0.33232085412136264,716.8078769279999,251.26010999191453,99.0124561576286,4.662675,2006
CZE,2007,1.0,1.0,0.4188886016219956,718.012080312,259.2156192123185,91.3346503246771,1.902981,2007
CZE,2008,1.0,1.0,0.4199294393923658,721.0628943309999,275.93403788250663,94.9735288575828,0.1187392,2008
CZE,2009,1.0,1.0,0.32653209463945204,723.966841467,294.5848259677806,113.4889599822292,2.760108,2009
CZE,2010,1.0,1.0,0.2744773247233926,727.480195728,310.14010047959863,121.2979604035914,1.857098,2010
CZE,2011,1.0,1.0,0.2464027643795852,730.749062342,334.7590843510551,127.0283818684346,2.533993,2011
CZE,2012,1.0,1.0,0.15726482821046497,735.0477156229999,367.79808746274625,129.7790173059797,2.853124,2012
CZE,2013,1.0,1.0,0.15734072647051767,741.44680428,391.80686371977947,123.74249912190879,6.358664,2013
CZE,2014,1.0,1.0,0.23602935442244072,742.503871824,390.77622624003845,112.7972445325619,1.019377,2014
CZE,2015,1.0,1.0,0.28751582584718777,739.4255675819999,395.26652554868303,128.0289115348108,1.472727,2015
CZE,2016,1.0,1.0,0.3116312109809657,729.550194016,417.2446481363338,137.8628188846628,1.917219,2016
CZE,2017,1.0,1.0,0.3971289953911822,722.418828926,425.6397905037126,146.5288565760281,3.287623,2017
CZE,2018,1.0,1.0,0.40121483327335566,714.5817419340001,453.4540402935847,146.4224170496796,1.438298,2018
DNK,1975,1.0,1.0,0.4659251485605899,317.574019884,65.89934216799071,57.1347350987927,6.514837,1975
DNK,1976,1.0,1.0,0.520820743906745,319.684871912,70.84961782687911,55.6743764687744,5.869877,1976
DNK,1977,1.0,1.0,0.5179025463381909,320.989572376,76.5043450421946,53.2210996357,6.562348,1977
DNK,1978,1.0,1.0,0.5120211623936846,322.539130674,83.59601188127559,57.839919744784,9.303389,1978
DNK,1979,1.0,1.0,0.573247157611789,323.544870144,89.81578347098048,64.6611923532198,15.2752,1979
DNK,1980,1.0,1.0,0.5769244451620158,323.88682648199995,96.60350295765693,59.700207804368304,9.605614,1980
DNK,1981,1.0,1.0,0.5269268310409074,324.514320478,107.74956848898287,61.0074115660481,9.010302,1981
DNK,1982,1.0,1.0,0.5500969242541127,325.79626734000004,116.12614014548274,60.2825588263846,10.92224,1982
DNK,1983,1.0,1.0,0.5114839776248821,327.50386442399997,126.39893905620258,57.05268375304421,10.21365,1983
DNK,1984,1.0,1.0,0.4538004359653384,329.54251600799995,141.30242605439594,60.8478808051498,9.611055,1984
DNK,1985,1.0,1.0,0.4419267987623736,331.67501403400007,152.3364253022103,65.45594791701299,12.30532,1985
DNK,1986,1.0,1.0,0.42320936610287435,333.92137282799996,164.52570715890784,70.74465149790461,11.76739,1986
DNK,1987,1.0,1.0,0.3299799413593321,335.99957993000004,180.00677266501484,70.8386911799004,10.12082,1987
DNK,1988,1.0,1.0,0.29269138388736515,337.518030515,191.04997117223414,69.6330553873116,6.908229,1988
DNK,1989,1.0,1.0,0.2542371842092889,338.77254922500003,205.4255286008408,70.9085936314997,6.290782,1989
DNK,1990,1.0,1.0,0.23013564153795746,339.92749553400006,219.65797407091955,72.0872826651166,4.678746,1990
DNK,1991,1.0,1.0,0.20463328268968056,341.25798843,234.15452739325636,64.7972977152301,3.678187,1991
DNK,1992,1.0,1.0,0.22444438153408489,342.89536511999995,239.40539695329906,61.3528559301278,4.01999,1992
DNK,1993,1.0,1.0,0.21096385264107173,344.07261180899997,246.96865162627657,63.755279116144905,4.535135,1993
DNK,1994,1.0,1.0,0.2454331875591972,344.94624495799997,257.6523365570233,67.04487044793879,4.772727,1994
DNK,1995,1.0,1.0,0.24488389316663378,346.26280540600004,270.20910285265865,67.2901956323191,2.6416,1995
DNK,1996,1.0,1.0,0.24814419301725657,347.69863448399997,282.07033699038914,69.1465270632839,2.395153,1996
DNK,1997,1.0,1.0,0.2664396368605714,348.89164841999997,293.13859320840436,67.0019697487161,2.096042,1997
DNK,1998,1.0,1.0,0.2891425283443572,350.111698059,299.07010985492656,65.6049285959626,1.257862,1998
DNK,1999,1.0,1.0,0.2434461486684962,351.045615336,320.8887708002886,67.7804557486188,1.992014,1999
DNK,2000,1.0,1.0,0.27899460820675465,352.25327417999995,336.37895992828106,68.514602773058,2.083605,2000
DNK,2001,1.0,1.0,0.2583982359567695,354.041275367,352.06445313697486,68.47126601206071,2.1263,2001
DNK,2002,1.0,1.0,0.24336025749059714,354.7561097,371.2423335326704,71.1684624019632,2.182167,2002
DNK,2003,1.0,1.0,0.20546730964240106,355.129053656,385.5439975706047,71.2991187214462,1.845651,2003
DNK,2004,1.0,1.0,0.24696583382499762,355.49746457400005,399.0079062025867,72.6971979470272,2.497795,2004
DNK,2005,1.0,1.0,0.20126612794200902,355.83538713599995,430.22687606246745,82.98395105330249,2.903277,2005
DNK,2006,1.0,1.0,0.2740725579006494,356.21469955800006,443.0372867706539,83.9685758745007,2.337875,2006
DNK,2007,1.0,1.0,0.2794090544614761,356.855906255,461.5879634125912,84.55697480623351,2.424437,2007
DNK,2008,1.0,1.0,0.3490161997793804,357.104990112,464.76068550021324,80.88170739981399,2.075078,2008
DNK,2009,1.0,1.0,0.23568690793241498,357.493103276,497.54922646067496,82.2077652710513,1.154357,2009
DNK,2010,1.0,1.0,0.2737750782761579,358.10446536,516.8169735441469,89.3997408561776,1.817815,2010
DNK,2011,1.0,1.0,0.2095129542176926,359.148794762,564.4616492012506,97.36673620313479,1.924221,2011
DNK,2012,1.0,1.0,0.17194337463472795,360.28762347,590.5598198205017,100.0678511770261,1.693266,2012
DNK,2013,1.0,1.0,0.15537950485514154,361.688126646,626.9696937603575,104.8282299038475,3.416268,2013
DNK,2014,1.0,1.0,0.2097358397983113,362.57759873099997,614.8150651893563,89.7550392904331,1.30471,2014
DNK,2015,1.0,1.0,0.15854000315532882,362.671095161,658.3085809306427,94.09997688800689,2.310924,2015
DNK,2016,1.0,1.0,0.18544108109071622,362.30212219199996,682.7236768679954,101.2457954890439,2.758682,2016
DNK,2017,1.0,1.0,0.2480952852508315,361.97606298,692.1026681641157,103.2409703402918,2.397915,2017
DNK,2018,1.0,1.0,0.2407626645292987,362.19283558399997,724.3879343360215,103.050141083868,0.7890718,2018
FIN,1975,1.0,1.0,0.6409195734303517,305.07551392,50.956272433180274,49.4213730940245,2.740442,1975
FIN,1976,1.0,1.0,0.6198886554807486,307.024482556,54.45332847992216,47.4424425209114,6.475761,1976
FIN,1977,1.0,1.0,0.5466300643955051,310.38370708799994,60.539163528556465,47.7903323261879,6.662487,1977
FIN,1978,1.0,1.0,0.5180315219852065,313.271211902,67.68658336417228,48.507729346885,10.75448,1978
FIN,1979,1.0,1.0,0.5702575889219035,315.64755405,75.5919147601581,55.214912344267404,16.93639,1979
FIN,1980,1.0,1.0,0.6233521878731206,317.41913567999995,83.61514482465496,50.3325737392945,17.81139,1980
FIN,1981,1.0,1.0,0.6955740394239369,318.542900655,88.20832905779267,49.2680821581511,14.3427,1981
FIN,1982,1.0,1.0,0.735721382722019,319.5013769,93.6316903866213,52.389981550883405,11.79335,1982
FIN,1983,1.0,1.0,0.6831044691283419,320.724284595,102.750367162293,52.6259372534649,7.79935,1983
FIN,1984,1.0,1.0,0.5486135227953264,322.07881752699996,118.69877781327591,58.1135304945536,7.466955,1984
FIN,1985,1.0,1.0,0.4410383457353632,323.641568418,135.73682829043148,62.946786701132,11.59462,1985
FIN,1986,1.0,1.0,0.36912733674687054,325.74462116800004,149.56375281135735,61.5966585231303,11.30575,1986
FIN,1987,1.0,1.0,0.336302935211136,328.19269255200004,162.5185271044663,57.575403593206104,9.58493,1987
FIN,1988,1.0,1.0,0.36814643284801857,330.48479516000003,172.93960217543338,57.4195845200201,8.366291,1988
FIN,1989,1.0,1.0,0.40485908442715934,332.57303375,183.81853246091694,56.5993265993266,7.067658,1989
FIN,1990,1.0,1.0,0.37515515216174267,333.86446721000004,195.60197449500842,55.307751738346596,5.195623,1990
FIN,1991,1.0,1.0,0.27270768056318345,334.30140995,204.77182256048096,49.9832517186927,2.933578,1991
FIN,1992,1.0,1.0,0.18163943679727756,334.550835213,217.17398479588888,49.4787051804596,4.113027,1992
FIN,1993,1.0,1.0,0.0992985637812825,334.491343914,236.6066998144746,48.15765806863649,5.085932,1993
FIN,1994,1.0,1.0,0.06708745732250479,334.68789666000004,258.23913521378785,47.8746318007708,6.592911,1994
FIN,1995,1.0,1.0,0.08819254568307976,335.581954467,268.9830629998206,45.8415329983839,6.149561,1995
FIN,1996,1.0,1.0,0.15326405748050678,336.993318718,260.6146713356455,43.4884175882346,4.310215,1996
FIN,1997,1.0,1.0,0.2733061392896135,338.50408263,256.62134508123467,50.241796607770496,2.919323,1997
FIN,1998,1.0,1.0,0.3572952285424486,339.62454336800005,260.101405287081,58.164932095020305,2.190654,1998
FIN,1999,1.0,1.0,0.3435986651418145,340.388522304,275.5637421764434,62.428236123813996,1.088558,1999
FIN,2000,1.0,1.0,0.367848006631642,340.970321185,292.705364071407,64.0737095252108,0.7912362,2000
FIN,2001,1.0,1.0,0.3825947695652354,341.66040648300003,300.55753330349523,65.7220105208507,0.6291981,2001
FIN,2002,1.0,1.0,0.308888432662481,342.70390516400005,326.75753416469456,68.2213217576507,1.192557,2002
FIN,2003,1.0,1.0,0.230188220043252,344.15581671900003,353.0343963333406,66.9671464382357,1.399471,2003
FIN,2004,1.0,1.0,0.26184520312924153,345.53895018000003,370.24707614975244,66.2398751930411,1.162237,2004
FIN,2005,1.0,1.0,0.20015691116062037,346.432914384,400.37644877546313,74.8948271060231,3.042096,2005
FIN,2006,1.0,1.0,0.24331827472807316,347.17091859000004,415.54927349884156,70.2768481898388,2.578441,2006
FIN,2007,1.0,1.0,0.32808634984854856,347.831596034,427.68915675348416,69.2994625755963,1.571221,2007
