"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","CPI","TOT","AGRWTH","A","1998",5.067554,
"LTU","CPI","TOT","AGRWTH","A","1999",0.7275506,
"LTU","CPI","TOT","AGRWTH","A","2000",0.9816155,
"LTU","CPI","TOT","AGRWTH","A","2001",1.36712,
"LTU","CPI","TOT","AGRWTH","A","2002",0.2815066,
"LTU","CPI","TOT","AGRWTH","A","2003",-1.134309,
"LTU","CPI","TOT","AGRWTH","A","2004",1.164103,
"LTU","CPI","TOT","AGRWTH","A","2005",2.658485,
"LTU","CPI","TOT","AGRWTH","A","2006",3.73912,
"LTU","CPI","TOT","AGRWTH","A","2007",5.737174,
"LTU","CPI","TOT","AGRWTH","A","2008",10.92589,
"LTU","CPI","TOT","AGRWTH","A","2009",4.453044,
"LTU","CPI","TOT","AGRWTH","A","2010",1.319214,
"LTU","CPI","TOT","AGRWTH","A","2011",4.130276,
"LTU","CPI","TOT","AGRWTH","A","2012",3.089983,
"LTU","CPI","TOT","AGRWTH","A","2013",1.047479,
"LTU","CPI","TOT","AGRWTH","A","2014",0.103758,
"LTU","CPI","TOT","AGRWTH","A","2015",-0.8840974,
"LTU","CPI","TOT","AGRWTH","A","2016",0.9055251,
"LTU","CPI","TOT","AGRWTH","A","2017",3.722889,
"LTU","CPI","TOT","AGRWTH","A","2018",2.697928,
"LTU","CPI","TOT","AGRWTH","A","2019",2.334509,
"LTU","CPI","TOT","AGRWTH","A","2020",1.199894,
